,city_numeric,street_numeric,area,number_of_rooms,floors,floor,price_per_square_m,total_price,build_year,0heating,Aeroterminis,Autonominis,Centrinis,Centrinis-kolektorinis,Dujinis,Elektrinis,Kietu kuru,Kitas,0furnishment,Dalinė apdaila,Neįrengtas / Statomas,Pilnai įrengtas,Reikalingas remontas,Suremontuotas,Tvarkingas,0building,Blokinis,Karkasinis,Medinis,Monolitas,Mūrinis
382,1,155,68.1,3,5,1,1160.06,79000.0,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
383,103,127,55.0,2,3,3,1636.35,89999.0,2013,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
384,107,270,15.65,1,5,2,415.34,6500.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
385,109,316,68.75,2,6,4,2589.09,178000.0,2002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
386,76,364,52.32,2,5,1,1374.24,71900.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
387,109,422,19.42,1,6,5,4016.48,78000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
388,109,181,50.5,2,3,2,2673.27,135000.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
389,42,349,43.98,2,5,5,1812.19,79700.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
390,112,235,30.17,1,2,2,1508.12,45500.0,1932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
391,109,372,107.0,4,4,4,2757.01,295000.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
392,42,392,30.0,2,10,10,2166.63,64999.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
393,109,381,67.2,3,5,4,2961.31,199000.0,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
394,1,441,60.57,3,5,5,957.55,57999.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
395,109,72,66.0,3,4,2,3483.33,229900.0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
396,75,266,39.57,1,5,3,2021.73,80000.0,2014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
397,109,198,71.23,4,4,4,2176.05,155000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
398,68,337,34.6,2,3,1,6850.0,237010.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
399,68,337,52.1,3,3,1,6900.0,359490.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400,68,337,88.62,3,3,2,6500.0,576030.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
401,109,500,47.0,2,5,4,1851.06,87000.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
402,76,299,78.16,4,5,3,1215.46,95000.0,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
403,116,407,29.69,1,1,1,922.87,27400.0,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
404,99,153,42.38,2,4,2,1238.79,52500.0,1961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
405,109,395,33.65,1,5,4,1991.08,67000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
406,109,419,55.69,3,6,3,4848.27,270000.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
407,75,475,38.54,2,3,3,5137.52,198000.0,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
408,109,23,56.8,3,5,5,2095.07,119000.0,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
409,68,337,36.19,2,3,2,6200.0,224378.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
410,68,337,43.6,3,3,3,6500.0,283400.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
411,109,79,88.99,4,9,2,2977.86,265000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
412,109,79,52.24,3,9,7,3828.48,200000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
413,109,79,69.72,3,7,5,3442.34,240000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
414,40,357,50.0,2,2,2,1580.0,79000.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
415,109,335,62.87,3,9,6,2465.4,155000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
416,109,116,51.0,3,9,6,1899.98,96899.0,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
417,42,124,174.3,6,3,2,1141.71,199000.0,1991,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418,36,162,44.34,1,2,1,496.17,22000.0,1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
419,120,76,57.19,3,4,2,891.76,51000.0,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
420,75,281,63.09,2,8,3,2995.72,189000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
421,109,334,61.19,2,6,2,2435.04,149000.0,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
422,42,161,82.38,4,9,6,1577.93,129990.0,1992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
423,15,489,37.33,2,4,1,763.46,28500.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
424,109,169,64.31,3,4,1,3574.87,229900.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
425,109,169,64.31,3,4,1,3574.87,229900.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
426,75,510,33.37,2,10,8,3446.21,115000.0,1978,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427,109,25,77.8,4,5,5,1669.67,129900.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
428,75,475,37.48,2,4,1,4002.13,150000.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
429,109,404,66.58,2,11,8,3229.2,215000.0,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
430,109,468,70.0,3,10,9,2357.14,165000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
431,42,464,31.26,2,4,4,3570.06,111600.0,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
432,42,188,39.48,2,3,2,3158.56,124700.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
433,99,83,42.15,2,4,3,1304.86,55000.0,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
434,42,564,54.83,2,6,1,3647.62,199999.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
435,42,2,60.89,2,16,5,2750.01,167448.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
436,42,2,43.04,2,16,6,3050.0,131272.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
437,42,2,83.92,3,16,4,2600.0,218192.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
438,42,95,72.37,3,5,4,2900.0,209873.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
439,42,95,65.93,3,5,4,2900.0,191197.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
440,75,510,30.95,2,2,2,3392.57,105000.0,1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
441,75,172,24.91,1,3,1,5058.21,126000.0,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
442,75,507,68.58,4,2,2,2187.23,150000.0,1968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
443,109,116,50.15,2,9,6,1932.2,96900.0,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
444,75,281,60.95,3,3,2,2152.37,131187.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
445,47,47,43.61,1,9,9,1146.53,50000.0,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
446,109,110,73.9,3,4,3,4925.58,364000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
447,109,387,43.0,2,12,11,2325.58,100000.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
448,109,199,47.01,2,7,4,4254.41,200000.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
449,109,79,91.82,4,7,7,3920.71,360000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
450,109,79,94.28,5,2,1,2810.78,265000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
451,42,37,103.0,3,3,1,1165.05,120000.0,1930,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
452,116,379,44.3,2,5,5,914.22,40500.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
453,42,464,49.63,2,4,3,3322.59,164900.0,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
454,51,412,34.43,1,4,2,607.03,20900.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
455,90,326,94.78,5,5,5,168.81,16000.0,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
456,109,487,53.67,2,5,3,2329.05,125000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
457,109,487,53.67,2,5,3,2329.05,125000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
458,109,377,70.07,3,11,7,2697.3,189000.0,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
459,117,134,35.34,2,5,3,919.64,32500.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460,109,562,49.94,2,5,1,2302.76,115000.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
461,109,199,51.62,3,6,5,4261.91,220000.0,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
462,109,199,82.93,4,6,5,3074.88,255000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
463,109,79,98.3,5,3,2,2695.83,265000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
464,109,241,54.16,2,5,4,3321.64,179900.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
465,109,114,35.89,2,14,13,2504.88,89900.0,1989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466,75,281,64.43,2,7,7,2933.42,189000.0,2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
467,75,516,80.86,2,5,1,2090.03,169000.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
468,75,281,39.54,2,3,1,2337.53,92426.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
469,75,510,51.07,2,4,2,3052.67,155900.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
470,42,465,33.28,1,5,1,1349.16,44900.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
471,109,422,15.3,1,12,2,2222.22,34000.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
472,42,353,44.83,1,4,3,2342.18,105000.0,2004,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
473,109,487,26.76,1,9,8,4820.63,129000.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
474,109,371,64.0,3,5,5,2031.25,130000.0,1983,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
475,47,73,75.99,3,5,4,2434.53,185000.0,1961,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
476,109,286,49.86,2,5,4,2547.13,127000.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
477,116,361,50.97,2,5,5,918.19,46800.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
478,109,387,50.09,2,12,8,2335.8,117000.0,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
479,109,387,50.09,2,12,8,2335.8,117000.0,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
480,109,66,47.45,2,3,1,2318.23,110000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
481,76,140,59.34,3,5,5,876.31,52000.0,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
482,109,241,38.39,2,7,1,4297.99,165000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
483,109,334,61.19,3,6,2,2435.04,149000.0,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
484,42,328,61.35,3,5,1,1385.49,85000.0,1968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
485,47,112,47.44,2,5,5,1422.85,67500.0,1972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
486,109,562,33.16,1,5,1,2683.96,89000.0,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
487,42,257,86.85,4,5,4,2406.45,209000.0,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
488,20,482,66.27,3,9,5,1177.0,78000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
489,109,427,106.47,3,5,3,3090.07,329000.0,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
490,1,34,43.61,1,9,5,928.69,40500.0,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
491,47,418,64.44,3,5,4,1132.84,73000.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
492,109,554,32.77,2,5,3,1891.97,62000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
493,109,56,57.64,2,8,2,2576.34,148500.0,2001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
494,89,408,76.87,4,5,5,1430.99,110000.0,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
495,109,377,50.67,2,13,12,1855.14,94000.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
496,109,557,38.0,2,9,2,2102.63,79900.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
497,42,532,24.0,1,6,4,2454.17,58900.0,1984,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
498,109,140,116.42,4,4,3,2833.71,329900.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
499,61,408,44.06,2,5,4,658.19,29000.0,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
500,61,149,36.95,1,5,1,730.72,27000.0,1975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
501,61,553,49.91,2,5,1,1001.8,50000.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
502,109,557,38.0,1,9,2,2102.63,79900.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
503,109,481,131.29,5,5,3,3427.53,450000.0,1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
504,109,513,49.33,3,5,5,3942.83,194500.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
505,109,97,55.41,3,4,4,3410.94,189000.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
506,109,513,54.48,3,5,5,3845.45,209500.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
507,75,107,60.87,3,4,3,2283.56,139000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
508,109,237,50.05,2,5,3,3436.56,172000.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
509,42,434,51.21,3,9,8,2323.76,119000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
510,42,360,204.0,5,3,1,1043.14,212800.0,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
511,10,510,61.93,3,6,1,694.33,43000.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
512,109,547,54.0,2,9,2,2661.11,143700.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
513,109,53,47.81,2,5,1,3116.5,149000.0,1960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
514,109,388,65.29,3,10,7,6080.56,397000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
515,42,296,45.03,1,3,3,2775.93,125000.0,1885,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
516,109,387,88.53,3,11,10,2688.35,238000.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
517,109,404,70.24,3,6,4,4128.7,290000.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
518,32,209,23.4,1,9,8,833.33,19500.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
519,61,553,61.69,3,5,5,842.92,52000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
520,61,288,50.27,2,5,5,775.81,39000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
521,109,335,37.34,2,9,2,2919.12,109000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
522,109,215,65.72,3,4,1,4184.42,275000.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
523,109,215,65.72,3,4,1,4184.42,275000.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
524,109,215,57.62,2,4,1,4252.0,245000.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
525,109,215,61.01,3,4,2,4392.72,268000.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
526,109,20,53.05,2,5,1,3880.0,205834.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
527,109,106,80.48,3,7,2,2671.47,215000.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
528,42,328,51.21,2,5,4,1484.09,76000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
529,109,405,40.99,2,4,2,3269.09,134000.0,1959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
530,47,275,18.0,1,4,3,1833.33,33000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
531,61,164,50.77,2,4,2,521.96,26500.0,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
532,109,77,31.9,1,9,4,2288.4,73000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
533,109,77,31.9,1,9,4,2288.4,73000.0,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
534,42,46,50.16,2,9,9,2492.03,125000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
535,42,167,44.58,2,2,2,1200.09,53500.0,1910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
536,116,36,50.73,3,4,2,1492.21,75700.0,1960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
537,25,415,52.23,2,5,5,1148.77,60000.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
538,109,239,90.58,3,3,2,3035.99,275000.0,1953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
539,109,225,50.05,2,9,1,2295.7,114900.0,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
540,109,387,71.33,3,12,3,2243.1,160000.0,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
541,109,468,33.45,2,6,5,2032.59,67990.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
542,109,333,56.21,2,9,5,2650.77,149000.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
543,61,420,49.31,3,4,4,1196.51,59000.0,1965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
544,109,78,29.0,1,5,5,2155.17,62500.0,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
545,109,553,40.25,2,3,2,3217.39,129500.0,1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
546,42,515,63.0,3,9,5,1301.59,82000.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
547,42,95,29.68,1,4,2,4245.28,126000.0,1890,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
548,0,155,77.36,3,5,4,1383.14,107000.0,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
549,61,88,46.53,2,5,2,524.39,24400.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
550,16,13,32.95,1,4,2,303.46,9999.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
551,109,191,42.12,2,2,2,1875.59,79000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
552,109,79,29.0,1,11,2,4306.9,124900.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
553,11,19,52.88,2,2,2,557.87,29500.0,1898,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
554,42,477,56.89,3,5,3,1195.29,68000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
555,42,257,80.06,4,4,3,2248.31,180000.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
556,109,225,101.71,3,10,6,1818.9,185000.0,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
557,109,40,56.48,3,3,1,2301.7,130000.0,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
558,109,433,51.83,2,9,1,2064.44,107000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
559,109,314,76.21,3,4,4,2873.64,219000.0,1967,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
560,47,425,16.5,1,4,3,969.7,16000.0,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
561,109,422,160.0,1,5,5,887.5,142000.0,1940,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
562,109,400,28.0,1,12,10,1892.86,53000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
563,109,199,53.0,3,7,5,4150.94,220000.0,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
564,42,109,60.0,3,5,2,4483.33,269000.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
565,0,342,87.48,4,4,1,1514.63,132500.0,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
566,42,328,50.8,2,5,5,1279.53,65000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
567,109,20,23.12,1,9,7,3023.36,69900.0,1968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
568,42,439,16.0,1,2,1,1493.75,23900.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
569,109,194,25.03,1,10,9,2596.88,65000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
570,109,370,73.74,2,4,1,2712.23,200000.0,1930,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
